0.8220 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
19.7497 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
19.7503 	EXP 	New trial (rep=0, index=0): None
19.7541 	DATA 	Keypress: space
19.7681 	EXP 	ExperimentInstructions: autoDraw = False
19.7681 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
19.7681 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
20.7652 	EXP 	Cross: autoDraw = True
20.9651 	EXP 	Cross: autoDraw = False
21.4651 	EXP 	polygon_2: autoDraw = True
22.0684 	EXP 	New trial (rep=1, index=0): None
22.0707 	DATA 	Keypress: j
22.0844 	EXP 	Cross: autoDraw = False
22.0844 	EXP 	polygon_2: autoDraw = False
22.0844 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
22.0844 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
23.0650 	EXP 	Cross: autoDraw = True
23.2692 	EXP 	Cross: autoDraw = False
23.7317 	EXP 	polygon_2: autoDraw = True
24.0677 	EXP 	New trial (rep=2, index=0): None
24.0699 	DATA 	Keypress: j
24.0838 	EXP 	Cross: autoDraw = False
24.0838 	EXP 	polygon_2: autoDraw = False
24.0838 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
24.0838 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
25.0647 	EXP 	Cross: autoDraw = True
25.2648 	EXP 	Cross: autoDraw = False
25.6646 	EXP 	polygon_2: autoDraw = True
25.9683 	EXP 	New trial (rep=3, index=0): None
25.9706 	DATA 	Keypress: j
25.9844 	EXP 	Cross: autoDraw = False
25.9844 	EXP 	polygon_2: autoDraw = False
25.9844 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
25.9844 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
26.9647 	EXP 	Cross: autoDraw = True
27.1649 	EXP 	Cross: autoDraw = False
27.8649 	EXP 	polygon_2: autoDraw = True
28.1343 	EXP 	New trial (rep=4, index=0): None
28.1364 	DATA 	Keypress: j
28.1501 	EXP 	Cross: autoDraw = False
28.1501 	EXP 	polygon_2: autoDraw = False
28.1501 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
28.1501 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
29.1321 	EXP 	Cross: autoDraw = True
29.3313 	EXP 	Cross: autoDraw = False
29.8818 	EXP 	polygon_2: autoDraw = True
30.2503 	EXP 	New trial (rep=5, index=0): None
30.2520 	DATA 	Keypress: f
30.2658 	EXP 	Cross: autoDraw = False
30.2658 	EXP 	polygon_2: autoDraw = False
30.2658 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
30.2658 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
31.2485 	EXP 	Cross: autoDraw = True
31.4485 	EXP 	Cross: autoDraw = False
32.1486 	EXP 	polygon_2: autoDraw = True
32.5684 	EXP 	New trial (rep=6, index=0): None
32.5708 	DATA 	Keypress: j
32.5846 	EXP 	Cross: autoDraw = False
32.5846 	EXP 	polygon_2: autoDraw = False
32.5846 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
32.5846 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
33.5651 	EXP 	Cross: autoDraw = True
33.7652 	EXP 	Cross: autoDraw = False
34.5316 	EXP 	polygon_2: autoDraw = True
34.8498 	EXP 	New trial (rep=7, index=0): None
34.8513 	DATA 	Keypress: f
34.8653 	EXP 	Cross: autoDraw = False
34.8653 	EXP 	polygon_2: autoDraw = False
34.8653 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
34.8653 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
35.8479 	EXP 	Cross: autoDraw = True
36.0477 	EXP 	Cross: autoDraw = False
36.3815 	EXP 	polygon_2: autoDraw = True
36.6505 	EXP 	New trial (rep=8, index=0): None
36.6523 	DATA 	Keypress: j
36.6661 	EXP 	Cross: autoDraw = False
36.6661 	EXP 	polygon_2: autoDraw = False
36.6661 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
36.6661 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
37.6484 	EXP 	Cross: autoDraw = True
37.8483 	EXP 	Cross: autoDraw = False
38.3312 	EXP 	polygon_2: autoDraw = True
38.8500 	EXP 	New trial (rep=9, index=0): None
38.8518 	DATA 	Keypress: f
38.8657 	EXP 	Cross: autoDraw = False
38.8657 	EXP 	polygon_2: autoDraw = False
38.8657 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
38.8657 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
39.8476 	EXP 	Cross: autoDraw = True
40.0482 	EXP 	Cross: autoDraw = False
40.3648 	EXP 	polygon_2: autoDraw = True
40.7678 	EXP 	New trial (rep=10, index=0): None
40.7702 	DATA 	Keypress: f
40.7841 	EXP 	Cross: autoDraw = False
40.7841 	EXP 	polygon_2: autoDraw = False
40.7841 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
40.7841 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
41.7645 	EXP 	Cross: autoDraw = True
41.9644 	EXP 	Cross: autoDraw = False
42.2643 	EXP 	polygon_2: autoDraw = True
42.6333 	EXP 	New trial (rep=11, index=0): None
42.6351 	DATA 	Keypress: j
42.6489 	EXP 	Cross: autoDraw = False
42.6489 	EXP 	polygon_2: autoDraw = False
42.6489 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
42.6489 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
43.6310 	EXP 	Cross: autoDraw = True
43.8311 	EXP 	Cross: autoDraw = False
44.1475 	EXP 	polygon_2: autoDraw = True
44.6168 	EXP 	New trial (rep=12, index=0): None
44.6184 	DATA 	Keypress: f
44.6323 	EXP 	Cross: autoDraw = False
44.6323 	EXP 	polygon_2: autoDraw = False
44.6323 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
44.6323 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
45.6140 	EXP 	Cross: autoDraw = True
45.8140 	EXP 	Cross: autoDraw = False
46.2142 	EXP 	polygon_2: autoDraw = True
46.5673 	EXP 	New trial (rep=13, index=0): None
46.5695 	DATA 	Keypress: f
46.5834 	EXP 	Cross: autoDraw = False
46.5834 	EXP 	polygon_2: autoDraw = False
46.5834 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
46.5834 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
47.5641 	EXP 	Cross: autoDraw = True
47.7642 	EXP 	Cross: autoDraw = False
48.2310 	EXP 	polygon_2: autoDraw = True
48.5999 	EXP 	New trial (rep=14, index=0): None
48.6017 	DATA 	Keypress: f
48.6154 	EXP 	Cross: autoDraw = False
48.6154 	EXP 	polygon_2: autoDraw = False
48.6154 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
48.6154 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
49.5980 	EXP 	Cross: autoDraw = True
49.7980 	EXP 	Cross: autoDraw = False
50.5147 	EXP 	polygon_2: autoDraw = True
50.8501 	EXP 	New trial (rep=15, index=0): None
50.8521 	DATA 	Keypress: f
50.8660 	EXP 	Cross: autoDraw = False
50.8660 	EXP 	polygon_2: autoDraw = False
50.8660 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
50.8660 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
51.8477 	EXP 	Cross: autoDraw = True
52.0478 	EXP 	Cross: autoDraw = False
52.8313 	EXP 	polygon_2: autoDraw = True
53.1675 	EXP 	New trial (rep=16, index=0): None
53.1698 	DATA 	Keypress: j
53.1836 	EXP 	Cross: autoDraw = False
53.1836 	EXP 	polygon_2: autoDraw = False
53.1836 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
53.1836 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
54.1639 	EXP 	Cross: autoDraw = True
54.3641 	EXP 	Cross: autoDraw = False
54.9972 	EXP 	polygon_2: autoDraw = True
55.3007 	EXP 	New trial (rep=17, index=0): None
55.3030 	DATA 	Keypress: j
55.3169 	EXP 	Cross: autoDraw = False
55.3169 	EXP 	polygon_2: autoDraw = False
55.3169 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
55.3169 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
56.2972 	EXP 	Cross: autoDraw = True
56.4974 	EXP 	Cross: autoDraw = False
56.8806 	EXP 	polygon_2: autoDraw = True
57.1836 	EXP 	New trial (rep=18, index=0): None
57.1858 	DATA 	Keypress: j
57.1998 	EXP 	Cross: autoDraw = False
57.1998 	EXP 	polygon_2: autoDraw = False
57.1998 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
57.1998 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
58.1806 	EXP 	Cross: autoDraw = True
58.3806 	EXP 	Cross: autoDraw = False
58.9807 	EXP 	polygon_2: autoDraw = True
59.3160 	EXP 	New trial (rep=19, index=0): None
59.3178 	DATA 	Keypress: j
59.3317 	EXP 	Cross: autoDraw = False
59.3317 	EXP 	polygon_2: autoDraw = False
59.3317 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
59.3317 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
60.3139 	EXP 	Cross: autoDraw = True
60.5139 	EXP 	Cross: autoDraw = False
61.1304 	EXP 	polygon_2: autoDraw = True
61.4338 	EXP 	New trial (rep=20, index=0): None
61.4361 	DATA 	Keypress: j
61.4499 	EXP 	Cross: autoDraw = False
61.4499 	EXP 	polygon_2: autoDraw = False
61.4499 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
61.4499 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
62.4304 	EXP 	Cross: autoDraw = True
62.6304 	EXP 	Cross: autoDraw = False
63.3803 	EXP 	polygon_2: autoDraw = True
63.7331 	EXP 	New trial (rep=21, index=0): None
63.7351 	DATA 	Keypress: j
63.7488 	EXP 	Cross: autoDraw = False
63.7488 	EXP 	polygon_2: autoDraw = False
63.7488 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
63.7488 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
64.7306 	EXP 	Cross: autoDraw = True
64.9309 	EXP 	Cross: autoDraw = False
65.6637 	EXP 	polygon_2: autoDraw = True
66.0168 	EXP 	New trial (rep=22, index=0): None
66.0185 	DATA 	Keypress: f
66.0325 	EXP 	Cross: autoDraw = False
66.0325 	EXP 	polygon_2: autoDraw = False
66.0325 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
66.0325 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
67.0137 	EXP 	Cross: autoDraw = True
67.2137 	EXP 	Cross: autoDraw = False
67.7971 	EXP 	polygon_2: autoDraw = True
68.1505 	EXP 	New trial (rep=23, index=0): None
68.1525 	DATA 	Keypress: f
68.1662 	EXP 	Cross: autoDraw = False
68.1662 	EXP 	polygon_2: autoDraw = False
68.1662 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
68.1662 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
69.1473 	EXP 	Cross: autoDraw = True
69.3470 	EXP 	Cross: autoDraw = False
69.9970 	EXP 	polygon_2: autoDraw = True
70.3007 	EXP 	New trial (rep=24, index=0): None
70.3029 	DATA 	Keypress: f
70.3167 	EXP 	Cross: autoDraw = False
70.3167 	EXP 	polygon_2: autoDraw = False
70.3167 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
70.3167 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
71.2970 	EXP 	Cross: autoDraw = True
71.4972 	EXP 	Cross: autoDraw = False
72.2636 	EXP 	polygon_2: autoDraw = True
72.6324 	EXP 	New trial (rep=25, index=0): None
72.6342 	DATA 	Keypress: j
72.6479 	EXP 	Cross: autoDraw = False
72.6479 	EXP 	polygon_2: autoDraw = False
72.6479 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
72.6479 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
73.6305 	EXP 	Cross: autoDraw = True
73.8306 	EXP 	Cross: autoDraw = False
74.2805 	EXP 	polygon_2: autoDraw = True
74.7161 	EXP 	New trial (rep=26, index=0): None
74.7179 	DATA 	Keypress: f
74.7316 	EXP 	Cross: autoDraw = False
74.7316 	EXP 	polygon_2: autoDraw = False
74.7316 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
74.7316 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
75.7142 	EXP 	Cross: autoDraw = True
75.9140 	EXP 	Cross: autoDraw = False
76.2470 	EXP 	polygon_2: autoDraw = True
76.8988 	EXP 	New trial (rep=27, index=0): None
76.9004 	DATA 	Keypress: f
76.9141 	EXP 	Cross: autoDraw = False
76.9141 	EXP 	polygon_2: autoDraw = False
76.9141 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
76.9141 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
77.8971 	EXP 	Cross: autoDraw = True
78.0972 	EXP 	Cross: autoDraw = False
78.5639 	EXP 	polygon_2: autoDraw = True
78.9337 	EXP 	New trial (rep=28, index=0): None
78.9355 	DATA 	Keypress: j
78.9494 	EXP 	Cross: autoDraw = False
78.9494 	EXP 	polygon_2: autoDraw = False
78.9494 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
78.9494 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
79.9303 	EXP 	Cross: autoDraw = True
80.1298 	EXP 	Cross: autoDraw = False
80.6299 	EXP 	polygon_2: autoDraw = True
81.0335 	EXP 	New trial (rep=29, index=0): None
81.0357 	DATA 	Keypress: f
81.0496 	EXP 	Cross: autoDraw = False
81.0496 	EXP 	polygon_2: autoDraw = False
81.0496 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
81.0496 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
82.0301 	EXP 	Cross: autoDraw = True
82.2300 	EXP 	Cross: autoDraw = False
82.6632 	EXP 	polygon_2: autoDraw = True
83.0489 	EXP 	New trial (rep=30, index=0): None
83.0507 	DATA 	Keypress: j
83.0644 	EXP 	Cross: autoDraw = False
83.0644 	EXP 	polygon_2: autoDraw = False
83.0644 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
83.0644 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
84.0465 	EXP 	Cross: autoDraw = True
84.2466 	EXP 	Cross: autoDraw = False
84.8632 	EXP 	polygon_2: autoDraw = True
85.2159 	EXP 	New trial (rep=31, index=0): None
85.2175 	DATA 	Keypress: j
85.2314 	EXP 	Cross: autoDraw = False
85.2314 	EXP 	polygon_2: autoDraw = False
85.2314 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
85.2314 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
86.2132 	EXP 	Cross: autoDraw = True
86.4132 	EXP 	Cross: autoDraw = False
87.0132 	EXP 	polygon_2: autoDraw = True
87.3327 	EXP 	New trial (rep=32, index=0): None
87.3347 	DATA 	Keypress: j
87.3484 	EXP 	Cross: autoDraw = False
87.3484 	EXP 	polygon_2: autoDraw = False
87.3484 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
87.3484 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
88.3303 	EXP 	Cross: autoDraw = True
88.5302 	EXP 	Cross: autoDraw = False
88.9295 	EXP 	polygon_2: autoDraw = True
89.2158 	EXP 	New trial (rep=33, index=0): None
89.2177 	DATA 	Keypress: j
89.2316 	EXP 	Cross: autoDraw = False
89.2316 	EXP 	polygon_2: autoDraw = False
89.2316 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
89.2316 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
90.2134 	EXP 	Cross: autoDraw = True
90.4131 	EXP 	Cross: autoDraw = False
90.8302 	EXP 	polygon_2: autoDraw = True
91.2160 	EXP 	New trial (rep=34, index=0): None
91.2180 	DATA 	Keypress: f
91.2317 	EXP 	Cross: autoDraw = False
91.2317 	EXP 	polygon_2: autoDraw = False
91.2317 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
91.2317 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
92.2134 	EXP 	Cross: autoDraw = True
92.4129 	EXP 	Cross: autoDraw = False
93.1129 	EXP 	polygon_2: autoDraw = True
93.4161 	EXP 	New trial (rep=35, index=0): None
93.4181 	DATA 	Keypress: f
93.4319 	EXP 	Cross: autoDraw = False
93.4319 	EXP 	polygon_2: autoDraw = False
93.4319 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
93.4319 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
94.4127 	EXP 	Cross: autoDraw = True
94.6129 	EXP 	Cross: autoDraw = False
95.1127 	EXP 	polygon_2: autoDraw = True
95.4496 	EXP 	New trial (rep=36, index=0): None
95.4522 	DATA 	Keypress: j
95.4661 	EXP 	Cross: autoDraw = False
95.4661 	EXP 	polygon_2: autoDraw = False
95.4661 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
95.4661 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
96.4465 	EXP 	Cross: autoDraw = True
96.6462 	EXP 	Cross: autoDraw = False
97.1632 	EXP 	polygon_2: autoDraw = True
97.4485 	EXP 	New trial (rep=37, index=0): None
97.4502 	DATA 	Keypress: j
97.4642 	EXP 	Cross: autoDraw = False
97.4642 	EXP 	polygon_2: autoDraw = False
97.4642 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
97.4642 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
98.4463 	EXP 	Cross: autoDraw = True
98.6462 	EXP 	Cross: autoDraw = False
98.9795 	EXP 	polygon_2: autoDraw = True
99.3487 	EXP 	New trial (rep=38, index=0): None
99.3505 	DATA 	Keypress: f
99.3643 	EXP 	Cross: autoDraw = False
99.3643 	EXP 	polygon_2: autoDraw = False
99.3643 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
99.3643 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
100.3466 	EXP 	Cross: autoDraw = True
100.5459 	EXP 	Cross: autoDraw = False
101.2465 	EXP 	polygon_2: autoDraw = True
101.5488 	EXP 	New trial (rep=39, index=0): None
101.5507 	DATA 	Keypress: f
101.5645 	EXP 	Cross: autoDraw = False
101.5645 	EXP 	polygon_2: autoDraw = False
101.5645 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
101.5645 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
102.5460 	EXP 	Cross: autoDraw = True
102.7466 	EXP 	Cross: autoDraw = False
103.4462 	EXP 	polygon_2: autoDraw = True
103.7815 	EXP 	New trial (rep=40, index=0): None
103.7833 	DATA 	Keypress: f
103.7969 	EXP 	Cross: autoDraw = False
103.7969 	EXP 	polygon_2: autoDraw = False
103.7969 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
103.7969 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
104.7795 	EXP 	Cross: autoDraw = True
104.9793 	EXP 	Cross: autoDraw = False
105.3131 	EXP 	polygon_2: autoDraw = True
105.6479 	EXP 	New trial (rep=41, index=0): None
105.6496 	DATA 	Keypress: j
105.6633 	EXP 	Cross: autoDraw = False
105.6633 	EXP 	polygon_2: autoDraw = False
105.6633 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
105.6633 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
106.6459 	EXP 	Cross: autoDraw = True
106.8459 	EXP 	Cross: autoDraw = False
107.3964 	EXP 	polygon_2: autoDraw = True
107.7649 	EXP 	New trial (rep=42, index=0): None
107.7665 	DATA 	Keypress: f
107.7805 	EXP 	Cross: autoDraw = False
107.7805 	EXP 	polygon_2: autoDraw = False
107.7805 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
107.7805 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
108.7624 	EXP 	Cross: autoDraw = True
108.9625 	EXP 	Cross: autoDraw = False
109.4792 	EXP 	polygon_2: autoDraw = True
109.8151 	EXP 	New trial (rep=43, index=0): None
109.8171 	DATA 	Keypress: j
109.8308 	EXP 	Cross: autoDraw = False
109.8308 	EXP 	polygon_2: autoDraw = False
109.8308 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
109.8308 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
110.8130 	EXP 	Cross: autoDraw = True
111.0124 	EXP 	Cross: autoDraw = False
111.3795 	EXP 	polygon_2: autoDraw = True
111.7652 	EXP 	New trial (rep=44, index=0): None
111.7668 	DATA 	Keypress: j
111.7806 	EXP 	Cross: autoDraw = False
111.7806 	EXP 	polygon_2: autoDraw = False
111.7806 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
111.7806 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
112.7476 	DATA 	Mouse: Left button down, pos=(728,685)
112.7629 	EXP 	Cross: autoDraw = True
112.7802 	DATA 	Mouse:  Left button up, pos=(728,685)
113.0289 	EXP 	Cross: autoDraw = False
113.5795 	EXP 	polygon_2: autoDraw = True
113.9326 	EXP 	New trial (rep=45, index=0): None
113.9348 	DATA 	Keypress: f
113.9487 	EXP 	Cross: autoDraw = False
113.9487 	EXP 	polygon_2: autoDraw = False
113.9487 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
113.9487 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
114.9292 	EXP 	Cross: autoDraw = True
115.1291 	EXP 	Cross: autoDraw = False
115.9295 	EXP 	polygon_2: autoDraw = True
116.3823 	EXP 	New trial (rep=46, index=0): None
116.3844 	DATA 	Keypress: f
116.3983 	EXP 	Cross: autoDraw = False
116.3983 	EXP 	polygon_2: autoDraw = False
116.3983 	EXP 	polygon_2: fillColor = '[255. 255.   0.] (rgb255)'
116.3983 	EXP 	polygon_2: lineColor = '[255. 255.   0.] (rgb255)'
117.3790 	EXP 	Cross: autoDraw = True
117.5792 	EXP 	Cross: autoDraw = False
118.2292 	EXP 	polygon_2: autoDraw = True
118.5485 	EXP 	New trial (rep=47, index=0): None
118.5504 	DATA 	Keypress: j
118.5641 	EXP 	Cross: autoDraw = False
118.5641 	EXP 	polygon_2: autoDraw = False
118.5641 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
118.5641 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
119.5453 	EXP 	Cross: autoDraw = True
119.7453 	EXP 	Cross: autoDraw = False
120.1959 	EXP 	polygon_2: autoDraw = True
120.5475 	EXP 	New trial (rep=48, index=0): None
120.5490 	DATA 	Keypress: f
120.5629 	EXP 	Cross: autoDraw = False
120.5629 	EXP 	polygon_2: autoDraw = False
120.5629 	EXP 	polygon_2: fillColor = '[255.   0.   0.] (rgb255)'
120.5629 	EXP 	polygon_2: lineColor = '[255.   0.   0.] (rgb255)'
121.5459 	EXP 	Cross: autoDraw = True
121.7453 	EXP 	Cross: autoDraw = False
122.5126 	EXP 	polygon_2: autoDraw = True
122.8987 	EXP 	New trial (rep=49, index=0): None
122.9012 	DATA 	Keypress: f
122.9150 	EXP 	Cross: autoDraw = False
